"It's different than others shows, the story makes you wanna watch and learn what will happen next.",others shows/happen next/story makes/wanna watch/different
"The unpredictability of the showing is absolutely captivating. The potential for the storyline is really endless, especially since they have already presented the show as something that forces you to constantly ask the question “is this real?”",absolutely captivating/really endless/especially since/captivating/already presented
Just the premise of a theme park where guests interact with automated characters. The writing is great the acting is great. Anything with JJ Abrams is good in my book. A-list actors like Anthony Hopkins and Ed Harris is great. I like that the show has stayed with the original concept. The visuals on the show are great and the storylines are complex and fascinating.,automated characters/theme park/guests interact/like anthony hopkins/great
love the show and every episode,every episode/love/episode/love the show/show
I think the writing is outstanding. I like the twists and turns. I can't wait to see what happens.,outstanding/writing is outstanding/think/writing/think the writing
Other,
It’s a good brand of service for the kids,good brand/kids/good/brand/service
nothing,nothing
I love The technology and futuristic scenario,futuristic scenario/scenario/love/technology/futuristic
The complex storylines and excellent character development,excellent character development/character development/complex storylines/excellent character/development
I think the plot is good and interesting,interesting/good and interesting/think/plot/good
express way is too nice,express way/express/nice/way
No comment,comment
"The sci-fi is very interesting, this show has some great characters and it keeps you guessing what's going to happen with each episode.",great characters/sci/interesting/going/episode
I only watched one show and I was a bit confused. I guess maybe I need to give it another try to see where it goes.,watched one show/one show/watched one/show/bit confused
What really grabbed me about the show was how Season 1 ended.The robots had been trying to make this revolution happen multiple times and seeing Dolores get to leave the park at the end was exhilirating.,really grabbed/seeing dolores get/revolution happen multiple/happen multiple times/season
its unique and has a lot of well known actors,well known actors/known actors/well known/actors/unique
the robots are real,real/robots are real/robots
